79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,64,<=Ctrl
79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,64,<=Ctrl
79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,64,<=Ctrl
79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,46,<=Ctrl
79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,46,<=Ctrl
79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,46,<=Ctrl
79.4,47.2,70.02,63.86,76.52,250.28,68.99,69.61,94.08,55.71,77.57,1000,173.75,170.19,79.25,75.62,81.38,80.24,66.54,191.05,69.17,154.15,394.61,122.07,127.88,125.83,59.42,79.32,67.94,122.65,78.94,76.74,31.95,83.55,55.91,105.73,10.88,99.65,71.99,140.9,473.71,83.96,5,46,<=Ctrl
79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,5,46,<=Ctrl
79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,5,46,<=Ctrl
79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,5,46,<=Ctrl
